Geo Point,Geo Shape,gares_id,nom_long,id_ref_ZdA,nom_ZdA,res_com,mode_,Latitude,Longitude,arrondissement,commune
"48.83593030194427, 2.3525422662627014","{""coordinates"": [2.352542266262701, 48.83593030194427], ""type"": ""Point""}",459,Les Gobelins,43737,Les Gobelins,METRO 7,METRO,48.83593030194427, 2.3525422662627014,13ème Ardt,Paris
"48.82662006452886, 2.405851943981901","{""coordinates"": [2.405851943981901, 48.82662006452886], ""type"": ""Point""}",466,Liberté,43811,Liberté,METRO 8,METRO,48.82662006452886, 2.405851943981901,Banlieue,Charenton-le-Pont
"48.87023324246549, 2.325163546827897","{""coordinates"": [2.325163546827897, 48.87023324246549], ""type"": ""Point""}",487,Madeleine,43898,Madeleine,METRO 12,METRO,48.87023324246549, 2.325163546827897,8ème Ardt,Paris
"48.87976125216355, 2.4164796436815146","{""coordinates"": [2.416479643681515, 48.87976125216355], ""type"": ""Point""}",494,Mairie des Lilas,44055,Mairie des Lilas,METRO 11,METRO,48.87976125216355, 2.4164796436815146,Banlieue,Les Lilas
"48.862348029905775, 2.336496460942477","{""coordinates"": [2.336496460942477, 48.862348029905775], ""type"": ""Point""}",618,Palais Royal - Musée du Louvre,44236,Palais Royal - Musée Du Louvre,METRO 1,METRO,48.862348029905775, 2.336496460942477,1er Ardt,Paris
"48.86525378511986, 2.3745819699964117","{""coordinates"": [2.374581969996412, 48.86525378511986], ""type"": ""Point""}",625,Parmentier,58725,Parmentier,METRO 3,METRO,48.86525378511986, 2.3745819699964117,11ème Ardt,Paris
"48.84267681904916, 2.3128127748369014","{""coordinates"": [2.312812774836901, 48.84267681904916], ""type"": ""Point""}",629,Pasteur,44273,Pasteur,METRO 6,METRO,48.84267681904916, 2.3128127748369014,15ème Ardt,Paris
"48.8631232137076, 2.385882449326147","{""coordinates"": [2.385882449326147, 48.8631232137076], ""type"": ""Point""}",634,Père Lachaise,44310,Père Lachaise,METRO 3,METRO,48.8631232137076, 2.385882449326147,11ème Ardt,Paris
"48.83321671877524, 2.362856399519012","{""coordinates"": [2.362856399519012, 48.83321671877524], ""type"": ""Point""}",587,Nationale,44192,Nationale,METRO 6,METRO,48.83321671877524, 2.362856399519012,13ème Ardt,Paris
"48.852300762159715, 2.339727781593095","{""coordinates"": [2.339727781593095, 48.852300762159715], ""type"": ""Point""}",605,Odéon,58716,Odéon,METRO 4,METRO,48.852300762159715, 2.339727781593095,6ème Ardt,Paris
"48.829746119059685, 2.2310281002026207","{""coordinates"": [2.231028100202621, 48.829746119059685], ""type"": ""Point""}",671,Pont de Sèvres,44481,Pont de Sèvres,METRO 9,METRO,48.829746119059685, 2.2310281002026207,Banlieue,Boulogne-Billancourt
"48.81987622012246, 2.3645319531092004","{""coordinates"": [2.3645319531092, 48.81987622012246], ""type"": ""Point""}",687,Porte de Choisy,44513,Porte de Choisy,METRO 7,METRO,48.81987622012246, 2.3645319531092004,13ème Ardt,Paris
"48.89434384790808, 2.3474307799602045","{""coordinates"": [2.347430779960205, 48.89434384790808], ""type"": ""Point""}",802,Simplon,44833,Simplon,METRO 4,METRO,48.89434384790808, 2.3474307799602045,18ème Ardt,Paris
"48.85849912278188, 2.3231676112467445","{""coordinates"": [2.323167611246745, 48.85849912278188], ""type"": ""Point""}",803,Solférino,44840,Solférino,METRO 12,METRO,48.85849912278188, 2.3231676112467445,7ème Ardt,Paris
"48.83244909820875, 2.288022141100324","{""coordinates"": [2.288022141100324, 48.83244909820875], ""type"": ""Point""}",701,Porte de Versailles,49515,Porte de Versailles,METRO 12,METRO,48.83244909820875, 2.288022141100324,15ème Ardt,Paris
"48.81922334867439, 2.35970521674602","{""coordinates"": [2.35970521674602, 48.81922334867439], ""type"": ""Point""}",703,Porte d'Italie,473456,Porte d'Italie,METRO 7,METRO,48.81922334867439, 2.35970521674602,13ème Ardt,Paris
"48.82135578287942, 2.369290587346029","{""coordinates"": [2.369290587346029, 48.82135578287942], ""type"": ""Point""}",704,Porte d'Ivry,44507,Porte d'Ivry,METRO 7,METRO,48.82135578287942, 2.369290587346029,13ème Ardt,Paris
"48.859873622536846, 2.3719139801008366","{""coordinates"": [2.371913980100837, 48.859873622536846], ""type"": ""Point""}",736,Richard Lenoir,44641,Richard Lenoir,METRO 5,METRO,48.859873622536846, 2.3719139801008366,11ème Ardt,Paris
"48.865737865732086, 2.3344377148655506","{""coordinates"": [2.334437714865551, 48.865737865732086], ""type"": ""Point""}",715,Pyramides,44579,Pyramides,METRO 7,METRO,48.865737865732086, 2.3344377148655506,1er Ardt,Paris
"48.87388185322374, 2.385316215101792","{""coordinates"": [2.385316215101792, 48.87388185322374], ""type"": ""Point""}",716,Pyrénées,44580,Pyrénées,METRO 11,METRO,48.87388185322374, 2.385316215101792,20ème Ardt,Paris
"48.861204989395915, 2.3534957414911455","{""coordinates"": [2.353495741491145, 48.861204989395915], ""type"": ""Point""}",721,Rambuteau,44593,Rambuteau,METRO 11,METRO,48.861204989395915, 2.3534957414911455,4ème Ardt,Paris
"48.838964279775986, 2.330754192086215","{""coordinates"": [2.330754192086215, 48.838964279775986], ""type"": ""Point""}",723,Raspail,45314,Raspail,METRO 4,METRO,48.838964279775986, 2.330754192086215,14ème Ardt,Paris
"48.866496342855754, 2.3513589155329915","{""coordinates"": [2.351358915532991, 48.866496342855754], ""type"": ""Point""}",725,Réaumur Sébastopol,44600,Réaumur Sébastopol,METRO 3,METRO,48.866496342855754, 2.3513589155329915,2ème Ardt,Paris
"48.86760087916799, 2.3627573800027624","{""coordinates"": [2.362757380002762, 48.86760087916799], ""type"": ""Point""}",732,République,44617,République,METRO 8,METRO,48.86760087916799, 2.3627573800027624,3ème Ardt,Paris
"48.86778029961571, 2.362928700156112","{""coordinates"": [2.362928700156112, 48.86778029961571], ""type"": ""Point""}",733,République,44617,République,METRO 9,METRO,48.86778029961571, 2.362928700156112,3ème Ardt,Paris
"48.838427296033, 2.3609671676988544","{""coordinates"": [2.360967167698854, 48.838427296033], ""type"": ""Point""}",773,Saint-Marcel,44875,Saint-Marcel,METRO 5,METRO,48.838427296033, 2.3609671676988544,13ème Ardt,Paris
"48.86428575771083, 2.3797418931775534","{""coordinates"": [2.379741893177553, 48.86428575771083], ""type"": ""Point""}",774,Rue Saint-Maur,45194,Rue Saint-Maur,METRO 3,METRO,48.86428575771083, 2.3797418931775534,11ème Ardt,Paris
"48.883809200299005, 2.3046744405283954","{""coordinates"": [2.304674440528395, 48.883809200299005], ""type"": ""Point""}",923,Wagram,45508,Wagram,METRO 3,METRO,48.883809200299005, 2.3046744405283954,17ème Ardt,Paris
"48.83951658446791, 2.301107516242396","{""coordinates"": [2.301107516242396, 48.83951658446791], ""type"": ""Point""}",877,Vaugirard,44995,Vaugirard,METRO 12,METRO,48.83951658446791, 2.301107516242396,15ème Ardt,Paris
"48.78756279201086, 2.3678041056034975","{""coordinates"": [2.367804105603498, 48.78756279201086], ""type"": ""Point""}",897,Villejuif - Louis Aragon,45049,Villejuif Louis Aragon,METRO 7,METRO,48.78756279201086, 2.3678041056034975,Banlieue,Villejuif
"48.79648308361576, 2.368269540049694","{""coordinates"": [2.368269540049694, 48.79648308361576], ""type"": ""Point""}",898,Villejuif Paul Vaillant-Couturier,58471,Paul Vaillant Couturier,METRO 7,METRO,48.79648308361576, 2.368269540049694,Banlieue,Villejuif
"48.89740222196378, 2.344847748752398","{""coordinates"": [2.344847748752398, 48.89740222196378], ""type"": ""Point""}",690,Porte de Clignancourt,44515,Porte de Clignancourt,METRO 4,METRO,48.89740222196378, 2.344847748752398,18ème Ardt,Paris
"48.89724528715874, 2.359507868815593","{""coordinates"": [2.359507868815593, 48.89724528715874], ""type"": ""Point""}",691,Porte de la Chapelle,473459,Porte de La Chapelle,METRO 12,METRO,48.89724528715874, 2.359507868815593,18ème Ardt,Paris
"48.87599106387279, 2.3578807719253265","{""coordinates"": [2.357880771925327, 48.87599106387279], ""type"": ""Point""}",313,Gare de l'Est,43138,Gare de l'Est,METRO 4,METRO,48.87599106387279, 2.3578807719253265,10ème Ardt,Paris
"48.8437813048013, 2.324397012385794","{""coordinates"": [2.324397012385794, 48.8437813048013], ""type"": ""Point""}",564,Montparnasse-Bienvenüe,58578,Montparnasse Bienvenue,METRO 4,METRO,48.8437813048013, 2.324397012385794,6ème Ardt,Paris
"48.89122859226912, 2.402352143900472","{""coordinates"": [2.402352143900472, 48.89122859226912], ""type"": ""Point""}",348,Hoche,43364,Hoche,METRO 5,METRO,48.89122859226912, 2.402352143900472,Banlieue,Pantin
"48.8464230763525, 2.418759786698671","{""coordinates"": [2.418759786698671, 48.8464230763525], ""type"": ""Point""}",772,Saint-Mandé,47247,Saint-Mandé,METRO 1,METRO,48.8464230763525, 2.418759786698671,Banlieue,Vincennes
"48.86306501928347, 2.2862431693282357","{""coordinates"": [2.286243169328236, 48.86306501928347], ""type"": ""Point""}",863,Trocadéro,44962,Trocadéro,METRO 9,METRO,48.86306501928347, 2.2862431693282357,16ème Ardt,Paris
"48.80468811997663, 2.363953196602165","{""coordinates"": [2.363953196602165, 48.80468811997663], ""type"": ""Point""}",896,Villejuif - Léo Lagrange,47826,Villejuif Léo Lagrange,METRO 7,METRO,48.80468811997663, 2.363953196602165,Banlieue,Villejuif
"48.91494975634199, 2.4044090887818634","{""coordinates"": [2.404409088781863, 48.91494975634199], ""type"": ""Point""}",290,Fort d'Aubervilliers,47891,Fort d'Aubervilliers,METRO 7,METRO,48.91494975634199, 2.4044090887818634,Banlieue,Aubervilliers
"48.88289191651976, 2.3090522645504783","{""coordinates"": [2.309052264550478, 48.88289191651976], ""type"": ""Point""}",506,Malesherbes,59370,Malesherbes,METRO 3,METRO,48.88289191651976, 2.3090522645504783,17ème Ardt,Paris
"48.85301676698268, 2.3355020517275578","{""coordinates"": [2.335502051727558, 48.85301676698268], ""type"": ""Point""}",486,Mabillon,59379,Mabillon,METRO 10,METRO,48.85301676698268, 2.3355020517275578,6ème Ardt,Paris
"48.82430937015939, 2.273665557499754","{""coordinates"": [2.273665557499754, 48.82430937015939], ""type"": ""Point""}",495,Mairie d'Issy,44050,Mairie d'Issy,METRO 12,METRO,48.82430937015939, 2.273665557499754,Banlieue,Issy-les-Moulineaux
"48.834785157146825, 2.4053832106267707","{""coordinates"": [2.405383210626771, 48.834785157146825], ""type"": ""Point""}",705,Porte Dorée,44532,Porte Dorée,METRO 8,METRO,48.834785157146825, 2.4053832106267707,12ème Ardt,Paris
"48.8411869193093, 2.320509227539884","{""coordinates"": [2.320509227539884, 48.8411869193093], ""type"": ""Point""}",561,Montparnasse,58578,Montparnasse Bienvenue,TRAIN N,TRAIN,48.8411869193093, 2.320509227539884,15ème Ardt,Paris
"48.894980809790994, 2.3127919615012913","{""coordinates"": [2.312791961501291, 48.894980809790994], ""type"": ""Point""}",1227,Porte de Clichy,473477,Porte de Clichy,METRO 14,METRO,48.894980809790994, 2.3127919615012913,17ème Ardt,Paris
"48.860381278263674, 2.31489073005888","{""coordinates"": [2.31489073005888, 48.860381278263674], ""type"": ""Point""}",363,Invalides,473381,Invalides (r. Esnault-Pelterie),METRO 8,METRO,48.860381278263674, 2.31489073005888,7ème Ardt,Paris
"49.01768620871566, 2.0901816209910136","{""coordinates"": [2.090181620991014, 49.01768620871566], ""type"": ""Point""}",263,Éragny-Neuville,43079,Éragny - Neuville,TRAIN J,TRAIN,49.01768620871566, 2.0901816209910136,Banlieue,Éragny
"48.99031358296854, 2.263285353999832","{""coordinates"": [2.263285353999832, 48.99031358296854], ""type"": ""Point""}",264,Ermont-Halte,47920,Ermont Halte,TRAIN H,TRAIN,48.99031358296854, 2.263285353999832,Banlieue,Ermont
"48.58676705766165, 1.5926685170022563","{""coordinates"": [1.592668517002256, 48.58676705766165], ""type"": ""Point""}",1027,Maintenon,59302,Maintenon,GL,TRAIN,48.58676705766165, 1.5926685170022563,Banlieue,
"48.32402397966083, 3.1304207630989658","{""coordinates"": [3.130420763098966, 48.32402397966083], ""type"": ""Point""}",1039,Champigny-sur-Yonne,411461,Champigny-sur-Yonne,GL,TRAIN,48.32402397966083, 3.1304207630989658,Banlieue,
"49.1870872042629, 2.459549118844452","{""coordinates"": [2.459549118844452, 49.1870872042629], ""type"": ""Point""}",1052,Chantilly-Gouvieux,411428,Chantilly - Gouvieux,RER D,RER,49.1870872042629, 2.459549118844452,Banlieue,
"49.03791491563732, 3.4094570946747402","{""coordinates"": [3.40945709467474, 49.03791491563732], ""type"": ""Point""}",1069,Château-Thierry,411378,Château-Thierry,TRAIN P,TRAIN,49.03791491563732, 3.4094570946747402,Banlieue,
"48.87844429946005, 2.3619653022299594","{""coordinates"": [2.361965302229959, 48.87844429946005], ""type"": ""Point""}",161,Château-Landon,470519,Gare de l'Est,METRO 7,METRO,48.87844429946005, 2.3619653022299594,10ème Ardt,Paris
"48.805195668207666, 2.1892781185588643","{""coordinates"": [2.189278118558864, 48.805195668207666], ""type"": ""Point""}",176,Chaville Rive Gauche,43108,Chaville Rive Gauche,TRAIN N,TRAIN,48.805195668207666, 2.1892781185588643,Banlieue,Chaville
"48.62590139398081, 2.430155386011356","{""coordinates"": [2.430155386011356, 48.62590139398081], ""type"": ""Point""}",277,Évry Courcouronnes,47906,Évry - Courcouronnes,RER D,RER,48.62590139398081, 2.430155386011356,Banlieue,Évry-Courcouronnes
"49.261198496038396, 1.8730972125861565","{""coordinates"": [1.873097212586156, 49.261198496038396], ""type"": ""Point""}",1060,Chaumont-en-Vexin,411345,Chaumont-en-Vexin,TRAIN J,TRAIN,49.261198496038396, 1.8730972125861565,Banlieue,
"48.94345963195152, 1.5417749316626157","{""coordinates"": [1.541774931662616, 48.94345963195152], ""type"": ""Point""}",111,Bréval,43100,Bréval,GL,TRAIN,48.94345963195152, 1.5417749316626157,Banlieue,Bréval
"49.0184866494485, 1.149740605527025","{""coordinates"": [1.149740605527025, 49.0184866494485], ""type"": ""Point""}",1023,Évreux,411365,Évreux Normandie,GL,TRAIN,49.0184866494485, 1.149740605527025,Banlieue,
"48.99188915932341, 3.364379893535807","{""coordinates"": [3.364379893535807, 48.99188915932341], ""type"": ""Point""}",1070,Chézy-sur-Marne,411381,Chézy-sur-Marne,TRAIN P,TRAIN,48.99188915932341, 3.364379893535807,Banlieue,
"48.875672106146304, 2.327842235259621","{""coordinates"": [2.327842235259621, 48.875672106146304], ""type"": ""Point""}",769,Saint-Lazare,58718,Haussmann Saint-Lazare,METRO 12,METRO,48.875672106146304, 2.327842235259621,9ème Ardt,Paris
"48.99033252744756, 2.0739471888196923","{""coordinates"": [2.073947188819692, 48.99033252744756], ""type"": ""Point""}",202,Conflans-Fin-d'Oise,43114,Conflans Fin d'Oise,RER A,RER,48.99033252744756, 2.0739471888196923,Banlieue,Conflans-Sainte-Honorine
"48.48258219543916, 1.5243595289461647","{""coordinates"": [1.524359528946165, 48.48258219543916], ""type"": ""Point""}",1030,La Villette-Saint-Prest,411504,La Villette Saint-Prest,GL,TRAIN,48.48258219543916, 1.5243595289461647,Banlieue,
"47.9608881446307, 3.512888761289445","{""coordinates"": [3.512888761289445, 47.9608881446307], ""type"": ""Point""}",1046,Laroche-Migennes,411479,Laroche - Migennes,GL,TRAIN,47.9608881446307, 3.512888761289445,Banlieue,
"48.88341808759222, 2.3496748325822017","{""coordinates"": [2.349674832582202, 48.88341808759222], ""type"": ""Point""}",50,Barbès-Rochechouart,42280,Barbès Rochechouart,METRO 4,METRO,48.88341808759222, 2.3496748325822017,10ème Ardt,Paris
"48.872283107993574, 2.37673072170184","{""coordinates"": [2.37673072170184, 48.872283107993574], ""type"": ""Point""}",61,Belleville,42311,Belleville,METRO 2,METRO,48.872283107993574, 2.37673072170184,10ème Ardt,Paris
"48.89090644862382, 2.3770904390888754","{""coordinates"": [2.377090439088875, 48.89090644862382], ""type"": ""Point""}",227,Crimée,42780,Crimée,METRO 7,METRO,48.89090644862382, 2.3770904390888754,19ème Ardt,Paris
"48.8931499848255, 2.4127630445476265","{""coordinates"": [2.412763044547626, 48.8931499848255], ""type"": ""Point""}",253,Église de Pantin,42949,Église de Pantin,METRO 5,METRO,48.8931499848255, 2.4127630445476265,Banlieue,Pantin
"48.835152534806205, 2.3585662563494663","{""coordinates"": [2.358566256349466, 48.835152534806205], ""type"": ""Point""}",124,Campo Formio,42426,Campo Formio,METRO 5,METRO,48.835152534806205, 2.3585662563494663,13ème Ardt,Paris
"48.85971866106072, 2.3467682857366983","{""coordinates"": [2.346768285736698, 48.85971866106072], ""type"": ""Point""}",168,Châtelet,42587,Châtelet,METRO 4,METRO,48.85971866106072, 2.3467682857366983,1er Ardt,Paris
"48.856942735225, 2.3481474810054985","{""coordinates"": [2.348147481005499, 48.856942735225], ""type"": ""Point""}",169,Châtelet,42587,Châtelet,METRO 7,METRO,48.856942735225, 2.3481474810054985,4ème Ardt,Paris
"48.88032518553965, 2.3087738359558063","{""coordinates"": [2.308773835955806, 48.88032518553965], ""type"": ""Point""}",552,Monceau,44146,Monceau,METRO 2,METRO,48.88032518553965, 2.3087738359558063,8ème Ardt,Paris
"48.849575212975026, 2.298625127144873","{""coordinates"": [2.298625127144873, 48.849575212975026], ""type"": ""Point""}",422,La Motte Picquet-Grenelle,43566,La Motte Picquet - Grenelle,METRO 8,METRO,48.849575212975026, 2.298625127144873,15ème Ardt,Paris
"48.76881073327119, 2.4642800705433565","{""coordinates"": [2.464280070543357, 48.76881073327119], ""type"": ""Point""}",1072,Créteil - Pointe du Lac,44453,Pointe du Lac,METRO 8,METRO,48.76881073327119, 2.4642800705433565,Banlieue,Créteil
"48.87542071571821, 2.3254763744470495","{""coordinates"": [2.325476374447049, 48.87542071571821], ""type"": ""Point""}",770,Saint-Lazare,462374,Saint-Lazare,METRO 13,METRO,48.87542071571821, 2.3254763744470495,8ème Ardt,Paris
"48.85509449354248, 2.384699760132843","{""coordinates"": [2.384699760132843, 48.85509449354248], ""type"": ""Point""}",156,Charonne,42560,Charonne,METRO 9,METRO,48.85509449354248, 2.384699760132843,11ème Ardt,Paris
"48.85710325722025, 2.3681841149506986","{""coordinates"": [2.368184114950699, 48.85710325722025], ""type"": ""Point""}",180,Chemin Vert,45097,Chemin Vert,METRO 8,METRO,48.85710325722025, 2.3681841149506986,3ème Ardt,Paris
"48.871692983636265, 2.3384630810087437","{""coordinates"": [2.338463081008744, 48.871692983636265], ""type"": ""Point""}",737,Richelieu-Drouot,44642,Richelieu Drouot,METRO 8,METRO,48.871692983636265, 2.3384630810087437,2ème Ardt,Paris
"48.881094426231876, 2.3147210047461946","{""coordinates"": [2.314721004746195, 48.881094426231876], ""type"": ""Point""}",907,Villiers,45056,Villiers,METRO 2,METRO,48.881094426231876, 2.3147210047461946,8ème Ardt,Paris
"48.803489717990644, 2.3173602968975313","{""coordinates"": [2.317360296897531, 48.803489717990644], ""type"": ""Point""}",1250,Bagneux - Lucie Aubrac,483280,Bagneux - Lucie Aubrac,METRO 4,METRO,48.803489717990644, 2.3173602968975313,Banlieue,Bagneux
